"","EDN","ED_Name","Prov","Electors","Nbr_Poll","Val_Bal","Val_Pct","Rej_Bal","Pct_Rej","Tot_Bal","TO","Win_Cand","LPV","CPV","NDV","GRV","BQV","OTV","Maj","Cand_Nbr","Male","Female","Avg_Gender","Tot_Memb","like_vote","sat_harp","ecc_sat","fin_own","Lib","CPC","NDP","Har","Tru","Mul","Count","Avg_Memb","Pct_Fem","Win","Win_Party","CPC_Win","LIB_Win","NDP_Win","GRN_Win","BQP_Win","OTP_Win"
"175",35065,"Newmarket--Aurora","ON",83351,224,56464,99.5,257,0.5,56721,68.1,"Peterson, Kyle Liberal/Libéral",25508,24057,4806,1331,0,762,1451,5,48,41,0.460674157303371,6,1.47945205479452,2.54430379746835,2.2906976744186,2.01136363636364,49.4390243902439,50.5975609756098,47.9135802469136,41.5487804878049,48.7901234567901,45.8933333333333,89,0.0674157303370786,0.460674157303371,25508,"LIB",0,1,0,0,0,0
"176",35066,"Niagara Centre/Niagara-Centre","ON",83799,230,54682,99.4,323,0.6,55005,65.6,"Badawey, Vance Liberal/Libéral",19513,16248,17218,1316,0,387,2295,6,51,62,0.548672566371681,2,1.45744680851064,2.91176470588235,2.44660194174757,2.21100917431193,50.1458333333333,36.0412371134021,60.2222222222222,34.33,51.639175257732,56.5056179775281,113,0.0176991150442478,0.548672566371681,19513,"LIB",0,1,0,0,0,0
"177",35067,"Niagara Falls","ON",103291,270,64711,99.5,353,0.5,65064,63,"Nicholson, Rob Conservative/Conservateur",22318,27235,13525,1633,0,0,4917,4,47,70,0.598290598290598,4,1.44705882352941,2.91588785046729,2.42727272727273,2.20535714285714,46.6635514018692,42.1018518518519,48.647619047619,35.6851851851852,45.9719626168224,45.4705882352941,117,0.0341880341880342,0.598290598290598,27235,"CPC",1,0,0,0,0,0
"178",35068,"Niagara West/Niagara-Ouest","ON",69414,187,50657,99.5,242,0.5,50899,73.3,"Allison, Dean Conservative/Conservateur",16581,24732,5802,1511,0,2031,8151,6,20,32,0.615384615384615,3,1.25581395348837,2.83673469387755,2.42,2.13461538461538,55.1428571428571,41.22,51.3,38.42,52.76,47.22,52,0.0576923076923077,0.615384615384615,24732,"CPC",1,0,0,0,0,0
"179",35069,"Nickel Belt","ON",73466,208,49113,99.6,192,0.4,49305,67.1,"Serré, Marc G. Liberal/Libéral",21021,8221,18556,1217,0,98,2465,5,30,52,0.634146341463415,2,1.26865671641791,3.0375,2.67088607594937,2.35365853658537,57.8846153846154,31.3974358974359,57.961038961039,23.746835443038,60.2435897435897,59.1095890410959,82,0.024390243902439,0.634146341463415,21021,"LIB",0,1,0,0,0,0
"180",35070,"Nipissing--Timiskaming","ON",71879,206,48875,99.5,224,0.5,49099,68.3,"Rota, Anthony Liberal/Libéral",25357,14325,7936,1257,0,0,11032,4,43,49,0.532608695652174,6,1.43076923076923,2.93103448275862,2.49425287356322,2.2967032967033,53.8414634146341,39.2592592592593,49.1168831168831,31.6511627906977,54.8953488372093,49.5185185185185,92,0.0652173913043478,0.532608695652174,25357,"LIB",0,1,0,0,0,0
"181",35071,"Northumberland--Peterborough South/Northumberland--Peterborough-Sud","ON",89605,277,63609,99.6,267,0.4,63876,71.3,"Rudd, Kim Liberal/Libéral",27043,25165,9411,1990,0,0,1878,4,40,39,0.493670886075949,3,1.4,2.75342465753425,2.50666666666667,2.17948717948718,54.169014084507,43.1756756756757,46.3333333333333,39.4,53.6216216216216,48.3380281690141,79,0.0379746835443038,0.493670886075949,27043,"LIB",0,1,0,0,0,0
"182",35072,"Oakville","ON",88425,250,64703,99.6,245,0.4,64948,73.4,"Oliver, John Liberal/Libéral",31956,27497,3830,1420,0,0,4459,4,45,50,0.526315789473684,6,1.25316455696203,2.68085106382979,2.37234042553191,2.01075268817204,60.7127659574468,45.9255319148936,51.2197802197802,41.5957446808511,58.3191489361702,55.9777777777778,95,0.0631578947368421,0.526315789473684,31956,"LIB",0,1,0,0,0,0
"183",35073,"Oakville North--Burlington/Oakville-Nord--Burlington","ON",85747,233,60796,99.6,272,0.4,61068,71.2,"Damoff, Pam Liberal/Libéral",28415,26342,4405,968,0,666,2073,5,37,46,0.55421686746988,3,1.40845070422535,2.5,2.3974358974359,1.9873417721519,49.6103896103896,51.8205128205128,44.025974025974,48.6794871794872,48.7692307692308,46.0972222222222,83,0.036144578313253,0.55421686746988,28415,"LIB",0,1,0,0,0,0
"184",35074,"Oshawa","ON",96372,264,60686,99.6,228,0.4,60914,63.2,"Carrie, Colin Conservative/Conservateur",16588,23162,19339,1522,0,75,3823,5,65,79,0.548611111111111,4,1.39130434782609,2.70149253731343,2.32824427480916,2.18518518518519,44.5,43.9015151515151,45.7727272727273,41.0307692307692,46.7751937984496,43.2231404958678,144,0.0277777777777778,0.548611111111111,23162,"CPC",1,0,0,0,0,0
"185",35075,"Ottawa Centre/Ottawa-Centre","ON",94858,261,75500,99.5,386,0.5,75886,80,"McKenna, Catherine Mary Liberal/Libéral",32211,10943,29098,2246,0,1002,3113,8,85,73,0.462025316455696,11,1.22900763358779,3.15584415584416,2.56862745098039,1.98101265822785,62.2913907284768,31.5033112582781,57.7297297297297,28.4444444444444,58.1315789473684,56.75,158,0.069620253164557,0.462025316455696,32211,"LIB",0,1,0,0,0,0
"186",35076,"Orléans","ON",97144,253,77988,99.7,272,0.3,78260,80.6,"Leslie, Andrew Liberal/Libéral",46542,23821,6215,1410,0,0,22721,4,96,67,0.411042944785276,11,1.24460431654676,2.90683229813665,2.41358024691358,1.97546012269939,59.4050632911392,40.6898734177215,49.8193548387097,35.80625,57.125,49.6730769230769,163,0.0674846625766871,0.411042944785276,46542,"LIB",0,1,0,0,0,0
"187",35077,"Ottawa South/Ottawa-Sud","ON",88368,228,64649,99.5,351,0.5,65000,73.6,"McGuinty, David Liberal/Libéral",38831,15711,7480,1888,0,739,23120,7,74,71,0.5,8,1.28455284552846,2.77464788732394,2.38461538461538,2.06338028169014,55.8345864661654,44.2462686567164,45.5606060606061,39.6814814814815,52.4887218045113,46.7906976744186,146,0.0547945205479452,0.486301369863014,38831,"LIB",0,1,0,0,0,0
"188",35078,"Ottawa--Vanier","ON",86591,251,63355,99.3,418,0.7,63773,73.6,"Bélanger, Mauril Liberal/Libéral",36474,12109,12194,1947,0,631,24280,6,69,54,0.439024390243902,7,1.23364485981308,3.04310344827586,2.48333333333333,2.13821138211382,60.7692307692308,33.8362068965517,59.2327586206897,31.4491525423729,55.3697478991597,57.212389380531,123,0.0569105691056911,0.439024390243902,36474,"LIB",0,1,0,0,0,0
"189",35079,"Ottawa West--Nepean/Ottawa-Ouest--Nepean","ON",84557,227,62913,99.5,307,0.5,63220,74.8,"Vandenbeld, Anita Liberal/Libéral",35199,18893,6195,1772,0,854,16306,6,67,63,0.484615384615385,8,1.31481481481481,2.88,2.37301587301587,2.07142857142857,53.7642276422764,40.416,46.2644628099174,36.0714285714286,54.92,45.864406779661,130,0.0615384615384615,0.484615384615385,35199,"LIB",0,1,0,0,0,0
"190",35080,"Oxford","ON",84045,234,56850,99.6,241,0.4,57091,67.9,"MacKenzie, Dave Conservative/Conservateur",18299,25966,9406,2004,0,1175,7667,5,50,45,0.473684210526316,4,1.31707317073171,2.87096774193548,2.39130434782609,2.27368421052632,48.6263736263736,42.4725274725275,46.2921348314607,37.2333333333333,51.9101123595506,49.735632183908,95,0.0421052631578947,0.473684210526316,25966,"CPC",1,0,0,0,0,0
"191",35081,"Parkdale--High Park","ON",80262,215,58567,99.5,269,0.5,58836,73.3,"Virani, Arif Liberal/Libéral",24623,7641,23566,1743,0,994,1057,8,44,39,0.469879518072289,6,1.32258064516129,3.04938271604938,2.55555555555556,2.06329113924051,60.3827160493827,29.475,66.4814814814815,28.0625,63.8354430379747,66.4871794871795,83,0.072289156626506,0.469879518072289,24623,"LIB",0,1,0,0,0,0
"192",35082,"Parry Sound--Muskoka","ON",76070,220,51279,99.7,134,0.3,51413,67.6,"Clement, Tony Conservative/Conservateur",19937,22206,5183,3704,0,249,2269,7,22,35,0.614035087719298,4,1.29411764705882,2.96363636363636,2.63157894736842,2.35714285714286,53.4444444444444,37.8888888888889,47.7962962962963,31.8,51.9622641509434,44.5869565217391,57,0.0701754385964912,0.614035087719298,22206,"CPC",1,0,0,0,0,0
"193",35083,"Perth--Wellington","ON",76496,223,51851,99.6,186,0.4,52037,68,"Nater, John Conservative/Conservateur",19480,22255,7756,1347,0,1013,2775,6,36,36,0.5,7,1.49180327868852,2.73846153846154,2.35294117647059,2.1830985915493,54.8059701492537,46.2794117647059,48.4776119402985,39.5797101449275,56.2941176470588,48.9850746268657,72,0.0972222222222222,0.5,22255,"CPC",1,0,0,0,0,0
"194",35084,"Peterborough--Kawartha","ON",93190,267,66542,99.7,190,0.3,66732,71.6,"Monsef, Maryam Liberal/Libéral",29159,23335,12437,1480,0,131,5824,5,60,62,0.508196721311475,7,1.41237113402062,2.80172413793103,2.4070796460177,2.11016949152542,52.9642857142857,41.6725663716814,49.4818181818182,38.2586206896552,51.7787610619469,51.3611111111111,122,0.0573770491803279,0.508196721311475,29159,"LIB",0,1,0,0,0,0
"195",35085,"Pickering--Uxbridge","ON",86036,238,59159,99.6,222,0.4,59381,69,"O'Connell, Jennifer Liberal/Libéral",29757,22591,5446,1365,0,0,7166,4,46,50,0.520833333333333,4,1.50617283950617,2.66666666666667,2.46067415730337,2.1063829787234,56.0898876404494,45.0333333333333,42.4883720930233,39.561797752809,54.7790697674419,48.7976190476191,96,0.0416666666666667,0.520833333333333,29757,"LIB",0,1,0,0,0,0
"196",35086,"Renfrew--Nipissing--Pembroke","ON",78959,233,57159,99.5,264,0.5,57423,72.7,"Gallant, Cheryl Conservative/Conservateur",18666,26195,4893,1105,0,6300,7529,5,23,55,0.705128205128205,6,1.34328358208955,2.78947368421053,2.37837837837838,2.32051282051282,51.1388888888889,46.7260273972603,48.3972602739726,41.76,45.5945945945946,44.0579710144928,78,0.0769230769230769,0.705128205128205,26195,"CPC",1,0,0,0,0,0
"197",35087,"Richmond Hill","ON",80834,233,49113,99.5,253,0.5,49366,61.1,"Jowhari, Majid Liberal/Libéral",23032,21275,3950,856,0,0,1757,4,54,45,0.454545454545455,10,1.53658536585366,2.71276595744681,2.28723404255319,2.04210526315789,54.5,47.2043010752688,52.3516483516484,45.4175824175824,53.7640449438202,52.0714285714286,99,0.101010101010101,0.454545454545455,23032,"LIB",0,1,0,0,0,0
"198",35088,"Carleton","ON",74185,193,59239,99.7,196,0.3,59435,80.1,"Poilievre, Pierre Conservative/Conservateur",25913,27762,3632,1932,0,0,1849,4,47,35,0.426829268292683,8,1.27941176470588,2.74074074074074,2.30769230769231,2.02439024390244,52.038961038961,44.3846153846154,46.6052631578947,41.7012987012987,48.1710526315789,45.6363636363636,82,0.0975609756097561,0.426829268292683,27762,"CPC",1,0,0,0,0,0
"199",35089,"St. Catharines","ON",85377,225,57591,99.6,243,0.4,57834,67.7,"Bittle, Chris Liberal/Libéral",24870,21637,9511,1488,0,85,3233,5,57,70,0.551181102362205,8,1.54455445544554,2.69421487603306,2.28225806451613,2.04,43.7652173913043,45.4310344827586,52.2869565217391,41.864406779661,44.0847457627119,49.0535714285714,127,0.062992125984252,0.551181102362205,24870,"LIB",0,1,0,0,0,0
"200",35090,"Toronto--St. Paul's","ON",78885,205,56972,99.6,252,0.4,57224,72.5,"Bennett, Carolyn Liberal/Libéral",31481,15376,8386,1729,0,0,16105,4,58,56,0.491228070175439,7,1.29032258064516,2.9,2.50909090909091,2.18918918918919,56.6915887850467,37.9532710280374,55.1682242990654,33.0754716981132,51.392523364486,53.7549019607843,114,0.0614035087719298,0.491228070175439,31481,"LIB",0,1,0,0,0,0
"201",35091,"Sarnia--Lambton","ON",81362,232,58125,99.5,267,0.5,58392,71.8,"Gladu, Marilyn Conservative/Conservateur",15853,22565,18102,1605,0,0,4463,4,52,59,0.531531531531531,5,1.5,2.81132075471698,2.43269230769231,2.13761467889908,42.0476190476191,45.4811320754717,54.4095238095238,41.447619047619,39.0873786407767,53.020202020202,111,0.045045045045045,0.531531531531532,22565,"CPC",1,0,0,0,0,0
"202",35092,"Sault Ste. Marie","ON",64365,177,43757,99.5,200,0.5,43957,68.3,"Sheehan, Terry Liberal/Libéral",19582,13615,9543,934,0,83,5967,5,31,38,0.550724637681159,5,1.43137254901961,2.96923076923077,2.47692307692308,2.26470588235294,53.7903225806452,35.0322580645161,43.6440677966102,35.2786885245902,53.7213114754098,41.9655172413793,69,0.072463768115942,0.550724637681159,19582,"LIB",0,1,0,0,0,0
"203",35093,"Scarborough--Agincourt","ON",70355,195,41556,99.4,248,0.6,41804,59.4,"Chan, Arnold Liberal/Libéral",21587,15802,3263,570,0,334,5785,5,44,75,0.630252100840336,5,1.48936170212766,2.68695652173913,2.47008547008547,2.11016949152542,60.787610619469,46.5135135135135,53.8990825688073,41.8727272727273,56.7818181818182,54.247619047619,119,0.0420168067226891,0.630252100840336,21587,"LIB",0,1,0,0,0,0
"204",35094,"Scarborough Centre/Scarborough-Centre","ON",71847,193,45029,99.1,407,0.9,45436,63.2,"Zahid, Salma Liberal/Libéral",22753,14705,5227,960,0,1384,8048,5,46,52,0.545454545454545,13,1.36144578313253,2.70652173913043,2.31111111111111,2.11458333333333,56.1777777777778,48.1910112359551,53.9333333333333,47.8181818181818,57.8953488372093,52.8352941176471,99,0.131313131313131,0.525252525252525,22753,"LIB",0,1,0,0,0,0
"205",35095,"Scarborough--Guildwood","ON",65217,179,41917,99.5,198,0.5,42115,64.6,"McKay, John Liberal/Libéral",25167,11108,4720,606,0,316,14059,6,36,42,0.538461538461539,6,1.5,2.75,2.38666666666667,2.05405405405405,60.0579710144928,46.3970588235294,54.3768115942029,41.6944444444444,58.972602739726,52.8115942028985,78,0.0769230769230769,0.538461538461538,25167,"LIB",0,1,0,0,0,0
"206",35096,"Scarborough North/Scarborough-Nord","ON",65651,169,39188,99.5,216,0.5,39404,60,"Chen, Shaun Liberal/Libéral",18904,10737,8648,579,0,320,8167,6,46,45,0.494505494505495,13,1.32467532467532,2.50574712643678,2.26506024096386,2.1264367816092,60.5393258426966,53.7078651685393,55.2558139534884,50.8068181818182,57.4943820224719,56.4761904761905,91,0.142857142857143,0.494505494505495,18904,"LIB",0,1,0,0,0,0
"207",35097,"Scarborough--Rouge Park","ON",73347,201,49655,99.5,235,0.5,49890,68,"Anandasangaree, Gary Liberal/Libéral",29913,13587,5145,1010,0,0,16326,4,38,43,0.530864197530864,4,1.35714285714286,2.81818181818182,2.48101265822785,2.22222222222222,59.5189873417722,43.3924050632911,53.1410256410256,41.15,59.6875,55.1184210526316,81,0.0493827160493827,0.530864197530864,29913,"LIB",0,1,0,0,0,0
"208",35098,"Scarborough Southwest/Scarborough-Sud-Ouest","ON",73580,217,48766,99.4,277,0.6,49043,66.7,"Blair, Bill Liberal/Libéral",25586,10347,11574,1259,0,0,14012,4,45,39,0.5,6,1.35616438356164,2.8433734939759,2.34939759036145,2.1547619047619,62.1234567901235,39.5061728395062,61.2911392405063,36.8625,59.7,60.7922077922078,86,0.0697674418604651,0.453488372093023,25586,"LIB",0,1,0,0,0,0
"209",35099,"Simcoe--Grey","ON",97975,271,65747,99.7,225,0.3,65972,67.3,"Leitch, Kellie Conservative/Conservateur",25352,30612,6332,2923,0,528,5260,5,39,58,0.597938144329897,5,1.32051282051282,2.63541666666667,2.44086021505376,2.13829787234043,46.9784946236559,47.247311827957,45.4111111111111,43.0105263157895,48.3052631578947,47.816091954023,97,0.0515463917525773,0.597938144329897,30612,"CPC",1,0,0,0,0,0
"210",35100,"Simcoe North/Simcoe-Nord","ON",86859,255,57071,99.7,189,0.3,57260,65.9,"Stanton, Bruce Conservative/Conservateur",22718,24836,6037,2543,0,937,2118,6,47,37,0.44047619047619,6,1.5,2.79012345679012,2.42682926829268,2.26829268292683,46.3,49.4567901234568,46.35,43.2469135802469,43.0632911392405,45.3376623376623,84,0.0714285714285714,0.44047619047619,24836,"CPC",1,0,0,0,0,0
"211",35101,"Spadina--Fort York","ON",79917,228,55148,99.5,268,0.5,55416,69.3,"Vaughan, Adam Liberal/Libéral",30141,8673,15047,1137,0,150,15094,6,79,69,0.476510067114094,16,1.408,2.86619718309859,2.45,2.08391608391608,60.6618705035971,38.2230215827338,55.2246376811594,35.0496453900709,59.2112676056338,55.7985074626866,149,0.10738255033557,0.463087248322148,30141,"LIB",0,1,0,0,0,0
"212",35102,"Stormont--Dundas--South Glengarry","ON",79274,240,53066,99.6,234,0.4,53300,67.2,"Lauzon, Guy Conservative/Conservateur",20452,27091,4332,1191,0,0,6639,4,44,54,0.551020408163265,7,1.31884057971015,2.59340659340659,2.32608695652174,2.13541666666667,48.6888888888889,55.3483146067416,42.4186046511628,47.9310344827586,46.2808988764045,41.6904761904762,98,0.0714285714285714,0.551020408163265,27091,"CPC",1,0,0,0,0,0
"213",35103,"Sudbury","ON",73050,213,49629,99.6,209,0.4,49838,68.2,"Lefebvre, Paul Liberal/Libéral",23534,10473,13793,1509,0,320,9741,7,40,63,0.611650485436893,9,1.31395348837209,2.93877551020408,2.49494949494949,2.18627450980392,57.8709677419355,33.0736842105263,61.3263157894737,27.3085106382979,57.7741935483871,56.4157303370786,103,0.087378640776699,0.611650485436893,23534,"LIB",0,1,0,0,0,0
"214",35104,"Thornhill","ON",81672,222,54491,99.4,324,0.6,54815,67.1,"Kent, Peter Conservative/Conservateur",18395,31911,2814,627,0,744,13516,6,68,43,0.387387387387387,7,1.53846153846154,2.40566037735849,2.17647058823529,2.05454545454545,53.3333333333333,57.8846153846154,41.7766990291262,55.8190476190476,50.5769230769231,45.979797979798,111,0.0630630630630631,0.387387387387387,31911,"CPC",1,0,0,0,0,0
"215",35105,"Thunder Bay--Rainy River","ON",63708,193,42083,99.6,176,0.4,42259,66.3,"Rusnak, Don Liberal/Libéral",18523,8876,12483,2201,0,0,6040,4,31,49,0.6125,5,1.38805970149254,3.11392405063291,2.55844155844156,2.12658227848101,57.4615384615385,33.3866666666667,55.9066666666667,27.5584415584416,58.2987012987013,49.8630136986301,80,0.0625,0.6125,18523,"LIB",0,1,0,0,0,0
"216",35106,"Thunder Bay--Superior North/Thunder Bay--Supérieur-Nord","ON",65195,207,44608,99.6,178,0.4,44786,68.7,"Hajdu, Patty Liberal/Libéral",20069,7775,10339,6155,0,270,9730,5,27,38,0.584615384615385,5,1.33333333333333,3.16393442622951,2.73015873015873,2.28571428571429,57.8,37.7627118644068,49.7457627118644,28.3770491803279,54.6333333333333,48.6785714285714,65,0.0769230769230769,0.584615384615385,20069,"LIB",0,1,0,0,0,0
"217",35107,"Timmins--James Bay/Timmins--Baie James","ON",61411,183,37271,99.3,266,0.7,37537,61.1,"Angus, Charlie NDP-New Democratic Party/NPD-Nouveau Parti démocratique",12940,7605,15974,752,0,0,3034,4,24,32,0.571428571428571,7,1.25,3.05555555555556,2.5,2.14545454545455,51.0943396226415,40.5185185185185,59.5849056603774,33.6181818181818,54.7222222222222,57.0769230769231,56,0.125,0.571428571428571,15974,"NDP",0,0,1,0,0,0
"218",35108,"Toronto Centre/Toronto-Centre","ON",73351,231,50602,99.5,266,0.5,50868,69.3,"Morneau, Bill Liberal/Libéral",29297,6167,13467,1315,0,356,15830,7,112,71,0.387978142076503,18,1.26428571428571,2.90173410404624,2.45454545454545,2.01149425287356,64.4252873563218,35.9302325581395,57.6588235294118,30.5639534883721,61.953488372093,55.1437125748503,183,0.0983606557377049,0.387978142076503,29297,"LIB",0,1,0,0,0,0
"219",35109,"Toronto--Danforth","ON",78540,202,55581,99.5,269,0.5,55850,71.1,"Dabrusin, Julie Liberal/Libéral",23531,5478,22325,2618,0,1629,1206,6,67,57,0.459677419354839,17,1.26168224299065,3.14166666666667,2.52542372881356,2.2,61.0769230769231,26.9327731092437,63.1271186440678,27.3135593220339,58.0336134453782,60.3652173913043,124,0.137096774193548,0.459677419354839,23531,"LIB",0,1,0,0,0,0
"220",35110,"University--Rosedale","ON",77205,220,55925,99.5,300,0.5,56225,72.8,"Freeland, Chrystia Liberal/Libéral",27849,9790,15988,1641,0,657,11861,9,51,54,0.514285714285714,5,1.21428571428571,3.1078431372549,2.6,2.08653846153846,64.5656565656566,29.2424242424242,58.82,26.4059405940594,63.17,59.8282828282828,105,0.0476190476190476,0.514285714285714,27849,"LIB",0,1,0,0,0,0
"221",35111,"Vaughan--Woodbridge","ON",74742,193,47298,99.1,438,0.9,47736,63.9,"Sorbara, Francesco Liberal/Libéral",23041,20746,2198,597,0,716,2295,5,25,30,0.545454545454545,6,1.33333333333333,2.73469387755102,2.42307692307692,2.11538461538462,62.531914893617,42.2765957446809,52.9333333333333,40.2553191489362,59.8510638297872,52.2093023255814,55,0.109090909090909,0.545454545454545,23041,"LIB",0,1,0,0,0,0
"222",35112,"Waterloo","ON",81988,229,59849,99.7,198,0.3,60047,73.2,"Chagger, Bardish Liberal/Libéral",29752,19318,8928,1713,0,138,10434,5,53,51,0.490384615384615,5,1.34090909090909,3.00990099009901,2.62,2.19417475728155,55.7070707070707,38.72,56.5102040816327,33.39,53.340206185567,55.989010989011,104,0.0480769230769231,0.490384615384615,29752,"LIB",0,1,0,0,0,0
"223",35113,"Wellington--Halton Hills","ON",90117,251,63812,99.7,185,0.3,63997,71,"Chong, Michael Conservative/Conservateur",23279,32482,5321,2547,0,183,9203,5,42,46,0.539325842696629,4,1.31944444444444,2.63855421686747,2.42352941176471,2.10227272727273,51.2073170731707,43.2650602409639,46.4230769230769,41.5853658536585,48.9620253164557,50.1891891891892,89,0.0449438202247191,0.51685393258427,32482,"CPC",1,0,0,0,0,0
"224",35114,"Whitby","ON",92465,248,64516,99.6,235,0.4,64751,70,"Caesar-Chavannes, Celina Liberal/Libéral",29003,27154,6677,1403,0,279,1849,5,43,50,0.537634408602151,3,1.44578313253012,2.67032967032967,2.375,2.06593406593407,55.1529411764706,51.6395348837209,48.2705882352941,42.8735632183908,52.3563218390805,48.4117647058824,93,0.032258064516129,0.537634408602151,29003,"LIB",0,1,0,0,0,0
"225",35115,"Willowdale","ON",76301,205,45953,99.5,251,0.5,46204,60.6,"Ehsassi, Ali Liberal/Libéral",24519,16990,3203,1025,0,216,7529,5,84,54,0.391304347826087,10,1.3801652892562,2.56390977443609,2.25185185185185,2,60.0222222222222,49.6740740740741,54.0827067669173,46.4586466165414,58.030303030303,56.7251908396947,138,0.072463768115942,0.391304347826087,24519,"LIB",0,1,0,0,0,0
"226",35116,"Windsor--Tecumseh","ON",87644,243,53344,99.6,209,0.4,53553,61.1,"Hardcastle, Cheryl NDP-New Democratic Party/NPD-Nouveau Parti démocratique",14177,14656,23215,1047,0,249,8559,5,45,63,0.583333333333333,3,1.51724137931034,3.16666666666667,2.52380952380952,2.26851851851852,53.2474226804124,32.5670103092784,58.4020618556701,26.5567010309278,53.7731958762887,52.7222222222222,108,0.0277777777777778,0.583333333333333,23215,"NDP",0,0,1,0,0,0
"227",35117,"Windsor West/Windsor-Ouest","ON",86166,228,46905,99.4,284,0.6,47189,54.8,"Masse, Brian NDP-New Democratic Party/NPD-Nouveau Parti démocratique",11842,9734,24085,1083,0,161,12243,5,40,47,0.556818181818182,3,1.5,3.04819277108434,2.5,2.27586206896552,51.1518987341772,36.1875,60.2,32.1071428571429,51.037037037037,53.987012987013,88,0.0340909090909091,0.534090909090909,24085,"NDP",0,0,1,0,0,0
"228",35118,"York Centre/York-Centre","ON",65832,194,42944,99.3,319,0.7,43263,65.7,"Levitt, Michael Liberal/Libéral",20131,18893,3148,772,0,0,1238,4,53,47,0.47,4,1.40229885057471,2.5,2.27659574468085,2.04040404040404,54.8152173913044,48.8901098901099,49.6516853932584,48.6382978723404,47.4893617021277,51.8720930232558,100,0.04,0.47,20131,"LIB",0,1,0,0,0,0
"229",35119,"York--Simcoe","ON",76055,205,47879,99.5,232,0.5,48111,63.3,"Van Loan, Peter Conservative/Conservateur",18083,24058,4255,1483,0,0,5975,4,24,42,0.656716417910448,1,1.375,2.41538461538462,2.3030303030303,2.04477611940298,42.2923076923077,56.4153846153846,37.8730158730159,51.453125,44,41,67,0.0149253731343284,0.626865671641791,24058,"CPC",1,0,0,0,0,0
"230",35120,"York South--Weston/York-Sud--Weston","ON",72097,189,43706,99.2,362,0.8,44068,61.1,"Hussen, Ahmed Liberal/Libéral",20093,8399,13281,892,0,1041,6812,5,43,39,0.475609756097561,3,1.35211267605634,2.75324675324675,2.36842105263158,2,50.8947368421053,41.0135135135135,54.6,37.1038961038961,50.7894736842105,55.875,82,0.0365853658536585,0.475609756097561,20093,"LIB",0,1,0,0,0,0
"231",35121,"Humber River--Black Creek","ON",62928,184,35859,99.1,333,0.9,36192,57.5,"Sgro, Judy Liberal/Libéral",23995,7228,3851,584,0,201,16767,5,33,35,0.514705882352941,10,1.34426229508197,2.43076923076923,2.3125,2,65.4848484848485,54.3846153846154,60.2222222222222,51.3134328358209,66.8059701492537,60.7142857142857,68,0.147058823529412,0.514705882352941,23995,"LIB",0,1,0,0,0,0
"232",46001,"Brandon--Souris","MB",61327,192,41106,99.6,150,0.4,41256,67.3,"Maguire, Larry Conservative/Conservateur",15338,20666,2576,2526,0,0,5328,4,36,29,0.446153846153846,6,1.49019607843137,2.703125,2.35483870967742,2.15625,51.2586206896552,49.7741935483871,46.3559322033898,44.6833333333333,47.0175438596491,41.5490196078431,65,0.0923076923076923,0.446153846153846,20666,"CPC",1,0,0,0,0,0
"233",46002,"Charleswood--St. James--Assiniboia--Headingley","MB",64081,177,47157,99.6,195,0.4,47352,73.9,"Eyolfson, Doug Liberal/Libéral",24531,18408,2842,1376,0,0,6123,4,77,53,0.407692307692308,12,1.31067961165049,2.66666666666667,2.29508196721311,2.0625,54.2295081967213,48.7154471544715,41.0495867768595,41.3821138211382,52.9754098360656,40.8793103448276,130,0.0923076923076923,0.407692307692308,24531,"LIB",0,1,0,0,0,0
"234",46003,"Churchill--Keewatinook Aski","MB",51994,147,29944,99.2,252,0.8,30196,58.1,"Ashton, Niki NDP-New Democratic Party/NPD-Nouveau Parti démocratique",12575,3090,13487,537,0,255,912,5,9,8,0.470588235294118,2,2.06666666666667,3.23076923076923,2.46153846153846,2.2,43.0909090909091,28.8333333333333,54.9090909090909,15.3333333333333,41,48.9090909090909,17,0.117647058823529,0.470588235294118,13487,"NDP",0,0,1,0,0,0
"235",46004,"Dauphin--Swan River--Neepawa","MB",63926,263,41598,99.6,160,0.4,41758,65.3,"Sopuck, Robert Conservative/Conservateur",12276,19276,5097,1592,0,3357,7000,5,34,35,0.507246376811594,7,1.63461538461538,2.63076923076923,2.33846153846154,1.98507462686567,44.7,48.672131147541,36.1833333333333,41.984375,41.4761904761905,32.5762711864407,69,0.101449275362319,0.507246376811594,19276,"CPC",1,0,0,0,0,0
"236",46005,"Elmwood--Transcona","MB",65961,185,43086,99.6,182,0.4,43268,65.6,"Blaikie, Daniel NDP-New Democratic Party/NPD-Nouveau Parti démocratique",12713,14648,14709,1016,0,0,61,4,55,54,0.495412844036697,4,1.42553191489362,2.72727272727273,2.5,2.07476635514019,48.2666666666667,46.9904761904762,46.2571428571429,40.5428571428571,46.8365384615385,45.2886597938144,109,0.036697247706422,0.495412844036697,14709,"NDP",0,0,1,0,0,0
"237",46006,"Kildonan--St. Paul","MB",62299,193,43875,99.6,161,0.4,44036,70.7,"Mihychuk, MaryAnn Liberal/Libéral",18717,17478,6270,783,0,627,1239,6,67,58,0.464,5,1.23762376237624,2.69421487603306,2.35,2.09090909090909,56.0840336134454,49.8333333333333,44.5546218487395,43.5853658536585,54.8114754098361,44.1913043478261,125,0.04,0.464,18717,"LIB",0,1,0,0,0,0
